N=1000,N=1200
0.829168437,0.737160054
0.821512056,0.730036623
0.814141836,0.721265879
0.839335262,0.75199597
0.835796889,0.747458273
0.83952099,0.752610467
0.84996605,0.761816995
0.842221112,0.753573304
0.837062647,0.748884856
0.832886408,0.741848929
0.825958923,0.734143577
0.819128739,0.727458154
0.811481319,0.721474313
0.804349308,0.713622669
0.800140122,0.709330429
0.806362377,0.714766212
0.797109094,0.703641302
0.798724739,0.706087671
0.787955614,0.695673813
0.778869329,0.686416932
0.772995256,0.679989212
0.773911408,0.678616186
0.773960861,0.679147296
0.803578389,0.715297923
0.805271919,0.722613337
0.798896946,0.715483466
0.794535728,0.71074732
0.789682139,0.706858251
0.781684978,0.697660556
0.784545496,0.701314663
0.774429244,0.693063697
0.764769356,0.684425208
0.767571681,0.688556445
0.770484004,0.68910297
0.769838012,0.688732955
0.765731365,0.683570418
0.760613418,0.678511856
0.765269643,0.682852402
0.75906661,0.677339559
0.774325893,0.705742702
0.777091146,0.708398667
0.782333718,0.712223249
0.775000838,0.705264794
0.767341192,0.696992491
0.771349105,0.702769281
0.76297855,0.693878511
0.766676749,0.700420678
0.773650198,0.705742812
0.769115664,0.698505333
0.764670821,0.693451189
0.772410208,0.698145221
0.769835283,0.694073205
0.772689735,0.700443908
0.76713396,0.695182288
0.764299306,0.691651776
0.76818058,0.700767258
0.761828228,0.695714454
0.768926017,0.701669853
0.769822931,0.70395497
0.763886351,0.695341139
0.759167583,0.689565412
0.750779069,0.680747093
0.746242379,0.675640189
0.747150531,0.675857966
0.776860705,0.703568426
0.775361477,0.703473645
0.780547933,0.70848713
0.773007928,0.702082891
0.767684613,0.695169908
0.775148848,0.702365411
0.768969753,0.693112186
0.768639205,0.692916657
0.76928541,0.694133262
0.760775775,0.683152042
0.764532023,0.687583365
0.756016568,0.677054225
0.749744034,0.667940619
0.744263687,0.660653214
0.740644939,0.657928203
0.735826345,0.653203128
0.730831882,0.647930028
0.733823635,0.650626562
0.73070411,0.647281161
0.725550586,0.64074363
0.725697748,0.641115788
0.716540502,0.63195949
0.714508257,0.630147856
0.711480484,0.626805057
0.713017524,0.632453167
0.713747842,0.637660246
0.711844194,0.635660871
0.713548645,0.637470618
0.720214683,0.643029962
0.712417492,0.634215098
0.71183397,0.633946228
0.707420309,0.630429937
0.703355773,0.625127823
0.704894805,0.624188888
0.702058583,0.621060019
0.692836647,0.613052945
0.695901154,0.615605433
0.695649393,0.617310578
0.689717567,0.6095688
0.69400933,0.612771048
0.711626319,0.622185407
0.708706551,0.615934573
0.711432297,0.617935648
0.705405372,0.611694743
0.704426171,0.609726348
0.709004221,0.611110893
0.708989545,0.61190123
0.701315368,0.602218965
0.69344665,0.595241855
0.694317126,0.59603267
0.69482389,0.596820077
0.690414421,0.594352836
0.689864804,0.597731291
0.693685994,0.600291449
0.697725055,0.60691219
0.694404071,0.603458132
0.699182954,0.609596444
0.697574619,0.607890948
0.701154837,0.606673579
0.701385188,0.605898821
0.695242142,0.598253897
0.693087195,0.596627405
0.696129534,0.600187422
0.700379905,0.604971185
0.692951485,0.598906458
0.691329769,0.597826367
0.684977008,0.591593345
0.684619288,0.594777485
0.680880358,0.591257751
0.680131028,0.591205903
0.679117653,0.590370445
0.681996395,0.597822923
0.677894301,0.593257963
0.673854135,0.590280036
0.676834182,0.595440287
0.675954508,0.592952474
0.683286833,0.596413872
0.673997618,0.589754023
0.676603247,0.591901091
0.680065502,0.596681119
0.672768557,0.589107388
0.678600231,0.593474323
0.67641007,0.590917328
0.679044224,0.593759824
0.673661893,0.589682507
0.66726233,0.584775157
0.6719648,0.588173319
0.669168238,0.584731096
0.671234682,0.585834291
0.672569764,0.582521836
0.664992232,0.574682121
0.666131864,0.575394256
0.670159861,0.577019525
0.669970071,0.575282803
0.670641565,0.575784489
0.668499023,0.571230054
0.6855022,0.580256819
0.678898623,0.573124744
0.680504741,0.57405242
0.677286355,0.565810734
0.670072683,0.556806719
0.671808724,0.561420951
0.677731343,0.56412905
0.668401551,0.553774146
0.668885846,0.555493626
0.673017038,0.559222601
0.666636409,0.55108049
0.662530647,0.546751849
0.664710352,0.550525823
0.657299875,0.541021804
0.653740373,0.536712328
0.654357953,0.535329561
0.652644509,0.533806465
0.656370717,0.53464831
0.655413134,0.535690624
0.651396594,0.532064479
0.65581684,0.532751096
0.657554403,0.532905882
0.657202052,0.533755457
0.656739327,0.534204849
0.64859982,0.523992294
0.64135439,0.516056464
0.633910942,0.508783829
0.629183279,0.504041818
0.632237255,0.505104282
0.630531743,0.504339208
0.635921866,0.508755134
0.629505231,0.503777794
0.628827651,0.503209613
0.629821056,0.505727771
0.626480652,0.49775207
0.622081576,0.494604295
0.615355617,0.48854919
0.613685002,0.487609323
0.607246394,0.482687357
0.678244427,0.572075042
0.674120845,0.568237493
0.668130071,0.560823448
0.659037328,0.550686104
0.651703712,0.543638955
0.65389434,0.545047866
0.644262369,0.539299205
0.647886194,0.543032387
0.640169318,0.53194055
0.638232474,0.529384148
0.64058597,0.531889609
0.645656918,0.536890464
0.648782402,0.544716165
0.648894214,0.547225221
0.640907933,0.538410816
0.633441706,0.530545486
0.631079689,0.529121543
0.624371647,0.521844971
0.62767821,0.524438276
0.629508801,0.524505125
0.621802024,0.517448677
0.625457881,0.51978637
0.619774772,0.512371454
0.613424872,0.506636978
0.618937456,0.507449961
0.613814583,0.500718413
0.614916616,0.502542857
0.60959941,0.494967462
0.611585555,0.498777819
0.609261278,0.495492491
0.605563829,0.492258815
0.609408742,0.49362594
0.612890088,0.493971208
0.602965496,0.485028634
0.601394024,0.482529831
0.594450434,0.478843953
0.595227797,0.479959343
0.595226111,0.478187155
0.591894934,0.475688936
0.597773064,0.481749092
0.589670388,0.474818346
0.593201628,0.478781178
0.587354461,0.472299335
0.578941779,0.465956725
0.579662048,0.465521377
0.583232021,0.468390023
0.58828325,0.472777198
0.591706249,0.478789987
0.589784543,0.47670284
0.592285307,0.47750688
0.589194482,0.474770828
0.593267874,0.480560742
0.590979012,0.478163562
0.583718052,0.472140351
0.585583186,0.472184581
0.588502914,0.471822979
0.580728005,0.46257885
0.573141502,0.455510151
0.575038263,0.45929373
0.568268028,0.450925772
0.565621707,0.448046148
0.564712613,0.447115225
0.570148741,0.451312732
0.562633215,0.440936976
0.564341538,0.441804153
0.559988108,0.436605296
0.559041597,0.437999025
0.552740294,0.432040854
0.551335928,0.43138785
0.554640383,0.435182162
0.550832886,0.429151547
0.54493236,0.421589005
0.549624946,0.427024268
0.546922053,0.425513269
0.541065643,0.417838299
0.532344695,0.40975683
0.535057238,0.408714951
0.527834444,0.401115306
0.525102666,0.398312109
0.526409211,0.406199294
0.527226145,0.409994692
0.519266961,0.400721294
0.515749229,0.396939338
0.515301932,0.396089797
0.51667031,0.39991364
0.516234149,0.402145717
0.518291894,0.404181634
0.517806156,0.4053452
0.513790072,0.401134411
0.517294739,0.402404624
0.515173377,0.400771362
0.657177787,0.585757785
0.656789975,0.586573739
0.662791195,0.590271131
0.65681439,0.579727766
0.655395022,0.576703517
0.649485748,0.568103391
0.645698759,0.563672917
0.638293147,0.556638557
0.636809661,0.554384369
0.634060498,0.552058332
0.638610254,0.556316863
0.634171568,0.550368608
0.635956761,0.550487365
0.6337947,0.547585726
0.632921195,0.547522947
0.638202042,0.550309144
0.631843774,0.543169241
0.630699909,0.544677226
0.634804968,0.549400764
0.631913779,0.546117014
0.627889665,0.541721272
0.627795516,0.544443136
0.628746615,0.548982671
0.631295788,0.550930544
0.631509438,0.550430921
0.634066048,0.554232055
0.639742499,0.555311034
0.631902278,0.547726311
0.661918749,0.581184985
0.65322014,0.574552309
0.648643729,0.568762465
0.696608889,0.621011249
0.691345291,0.613834263
0.684249263,0.608467229
0.689541756,0.610626333
0.69569705,0.609042655
0.693111783,0.607530239
0.685235951,0.598903795
0.680970261,0.593142313
0.677626503,0.590678133
0.678373509,0.592853082
0.672790982,0.585111409
0.675239479,0.58740575
0.673274383,0.584502478
0.677593827,0.591029971
0.67541586,0.588966443
0.688291897,0.604165808
0.684389591,0.601519902
0.677799715,0.594190345
0.678262363,0.595436937
0.684845615,0.598908665
0.678650735,0.593044605
0.686151212,0.595309883
0.680293774,0.588816823
0.673830234,0.582052197
0.66510118,0.573841072
0.658398,0.565725906
0.657907009,0.565701088
0.662511103,0.574641058
0.65563441,0.565006985
0.72043405,0.665539618
0.72323683,0.668551234
0.740211032,0.673759684
0.738574053,0.669558226
0.751770972,0.683551705
0.743810621,0.674513953
0.7430785,0.672390898
0.737689134,0.665795077
0.741795299,0.668980479
0.78254505,0.701864089
0.785847558,0.703077727
0.77949664,0.693220908
0.783156194,0.699367945
0.792993114,0.705670696
0.791075607,0.705183137
0.791527832,0.708097739
0.779504543,0.692812663
0.771170121,0.681394042
0.763827788,0.668937961
0.767063658,0.675163271
0.770394196,0.678420907
0.77358199,0.683196224
0.764393673,0.670546871
0.757824573,0.661656671
0.747924487,0.647825548
0.742180725,0.637115688
0.745077002,0.638346164
0.754434367,0.643971336
0.744628734,0.630758051
0.73687845,0.617053642
0.72764169,0.60198569
0.730416052,0.606868359
0.724018509,0.594722098
0.729072096,0.60088545
0.730896368,0.599173746
0.731277719,0.594344749
0.737192887,0.5991091
0.754543632,0.652222255
0.75177618,0.647275145
0.741631268,0.635998117
0.735658805,0.629021962
0.72672584,0.615403952
0.721836769,0.608908092
0.733383345,0.620398164
0.722988537,0.607691736
0.719177145,0.60149911
0.724060597,0.61123738
0.728919356,0.617802324
0.721934815,0.607219393
0.721950712,0.6081758
0.726069383,0.609279729
0.721620763,0.602586808
