N-500,N-800,N-1000,N-1200
0.470552225,0.44982911,0.440537727,0.446444645
0.470457279,0.45050543,0.441050814,0.446834671
0.472696392,0.451530356,0.442267936,0.448122285
0.472060087,0.450783533,0.441545508,0.447432183
0.471286027,0.449922981,0.440760431,0.446688021
0.470141791,0.449076619,0.44009732,0.445859343
0.473788015,0.452233573,0.442786259,0.449524025
0.47311148,0.45161538,0.442108034,0.448919668
0.471794318,0.450639328,0.441000053,0.447868437
0.473343096,0.452372244,0.441888191,0.449938177
0.475458305,0.45513319,0.443775122,0.452867672
0.475517287,0.45526873,0.443699088,0.453028099
0.47943559,0.459190365,0.447246669,0.457421667
0.479096233,0.458969054,0.447090168,0.457262765
0.478360393,0.458243578,0.446513848,0.456664872
0.478632818,0.458652281,0.44731954,0.457257539
0.477707278,0.457532746,0.44592639,0.455850506
0.478764226,0.458362279,0.447044711,0.457184019
0.479010863,0.458738877,0.44744246,0.457756154
0.478049185,0.457536596,0.446278438,0.45641093
0.477228708,0.456716681,0.445494308,0.455603312
0.47648588,0.45588462,0.444757521,0.454771778
0.475571535,0.455104471,0.444057408,0.453970581
0.475900927,0.455182042,0.444011724,0.454499447
0.476825835,0.456909971,0.44574723,0.455330826
0.47618933,0.456435162,0.445003137,0.454934831
0.475640594,0.45599253,0.444661002,0.454319068
0.475505589,0.455722058,0.444258144,0.454280586
0.474645125,0.454918117,0.443527475,0.453469006
0.473606562,0.454081192,0.442855941,0.452616837
0.475189556,0.455145145,0.443438384,0.453922871
0.475353172,0.456209231,0.444414207,0.454907408
0.474659834,0.455673965,0.443852863,0.454428399
0.474160981,0.455358586,0.443512481,0.454334964
0.47402654,0.455381557,0.443756003,0.454243199
0.475658311,0.456110275,0.443733407,0.454828041
0.474838447,0.455403907,0.442944064,0.454014176
0.473818698,0.454603407,0.44212584,0.453212261
0.473043386,0.453841439,0.441418445,0.452428676
0.472655623,0.453741376,0.441351695,0.452275629
0.472713583,0.453671065,0.440727167,0.451815725
0.472023573,0.452939369,0.440030689,0.451089774
0.471932787,0.452371772,0.439875968,0.450250541
0.472234959,0.452065407,0.439675932,0.44986126
0.471219182,0.451322141,0.439212399,0.449243881
0.470880227,0.451275886,0.438726139,0.448879407
0.470455384,0.450846367,0.438102676,0.448477944
0.470217775,0.450431499,0.437921864,0.448010947
0.469385857,0.449691651,0.436963122,0.447237717
0.468803622,0.449108756,0.436494798,0.446587903
0.467993597,0.4484474,0.435643055,0.445786963
0.46791499,0.44808244,0.435726174,0.445854279
0.467395968,0.447485309,0.435116471,0.445227897
0.470777426,0.452204849,0.439525574,0.449101755
0.4699041,0.451408078,0.438687579,0.448268646
0.469509403,0.451090661,0.438279033,0.447738737
0.471579341,0.452561799,0.440252818,0.449364862
0.470228348,0.451448892,0.439060038,0.448141053
0.469663074,0.451188184,0.438588069,0.447716532
0.469461201,0.451204547,0.438377193,0.447461685
0.468782961,0.450674805,0.437761306,0.446834973
0.467925075,0.449919946,0.436971811,0.446106027
0.469502169,0.45140237,0.438325063,0.446712151
0.470666396,0.45204934,0.438778051,0.446917471
0.469694371,0.45118974,0.437972614,0.446035295
0.472423175,0.452612789,0.439587924,0.447533783
0.473512653,0.453437502,0.43991846,0.447892091
0.472397099,0.452548058,0.439043735,0.447016442
0.471484822,0.45180866,0.438219283,0.446304489
0.473191876,0.452602274,0.43922833,0.447146742
0.473509302,0.452631872,0.439338039,0.447126231
0.474961141,0.453150838,0.440274379,0.44801919
0.474804792,0.452885783,0.440037991,0.447887209
0.482853976,0.459534375,0.447559727,0.454674716
0.483201422,0.459857454,0.448020993,0.45497008
0.484622635,0.46118608,0.449701836,0.4558652
0.484905392,0.461469503,0.449971577,0.45574848
0.483304262,0.460594097,0.448256179,0.456068402
0.483752848,0.460597591,0.448720463,0.455798791
0.483625763,0.460374816,0.44866923,0.455262862
0.482919997,0.459526198,0.447673624,0.455049018
0.48228597,0.458828014,0.447103418,0.454224168
0.481679974,0.458151764,0.446430309,0.453454639
0.481195193,0.457664905,0.446268564,0.452957849
0.481459212,0.458244487,0.446781496,0.453588919
