0,1,2,3
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.7,0.2,1.2,0.9
0.6993156751531191,0.20008012725821472,1.1693772137938532,0.8986651923112899
0.6977590007352182,0.20007574227045524,1.1476327413603724,0.8952701541651885
0.6982399759526025,0.200163650886235,1.1605330269606047,0.8970185566971375
0.6963501092800426,0.20010562256056724,1.1450189666134984,0.8935492280900976
0.6958340241559754,0.19996502566535287,1.132388129256319,0.890934161495802
0.6957360538529243,0.1999249482103617,1.1337028855070541,0.8908781672008215
0.6963885243039613,0.19980552834032894,1.117858629302786,0.8893413384428662
0.6962881633205241,0.19986141336033764,1.1232645539334483,0.8895771713361144
0.6968178730087631,0.19997458909996585,1.1279983219497018,0.8906447942297943
0.6976398938276531,0.19978469188155215,1.1250394678901006,0.8910693904732014
