0,1,2,3
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
0,0.3,0.5,1.5
-0.001017056,0.298909163,0.498257956,1.496427596
-0.002279584,0.298625064,0.49858316,1.496798354
-0.002449363,0.29789777,0.497481157,1.493544764
-0.002663153,0.297209564,0.496342077,1.491526323
-0.002728143,0.299242227,0.499067239,1.496467134
-0.002691414,0.29876536,0.498054329,1.493429349
-0.002269462,0.297994523,0.498567263,1.493146085
-0.002627164,0.297343586,0.497983756,1.491280422
-0.002940838,0.296690869,0.496961532,1.488453153
-0.004371797,0.299136789,0.500164443,1.494044321
-0.006251862,0.303127887,0.505583334,1.501609928
-0.005628451,0.3011525,0.502566633,1.495738348
-0.005764697,0.300697828,0.501562669,1.492599606
-0.005878932,0.300928013,0.501429741,1.491241725
-0.005833906,0.300144624,0.50017876,1.487633493
-0.007273625,0.304445342,0.50838559,1.501709833
-0.006234603,0.30317769,0.504890721,1.495847244
-0.005930046,0.302631554,0.503160392,1.493340935
-0.005900991,0.301624976,0.501731028,1.489849708
-0.005906341,0.301329932,0.500858537,1.487601009
-0.005933052,0.302544573,0.502871651,1.491090239
-0.005940943,0.300903569,0.500680901,1.486545047
-0.005995872,0.300083887,0.498994841,1.483378592
-0.005978323,0.299126416,0.497399587,1.479875814
-0.006181585,0.298065432,0.496692311,1.477852543
-0.006635631,0.297536069,0.496337083,1.476218723
-0.006363522,0.29838068,0.497354635,1.48025401
-0.006254079,0.300736114,0.501025944,1.487273547
-0.006504025,0.299096526,0.498228637,1.481652016
-0.006472411,0.298129109,0.496755237,1.477910818
-0.006455766,0.29718953,0.495233793,1.474070112
-0.006688433,0.299513361,0.497048004,1.478863164
-0.007159534,0.302095559,0.498683748,1.480988825
-0.007287713,0.304321598,0.499817126,1.482695205
-0.007379984,0.306360156,0.501070494,1.484505798
-0.007395056,0.305098572,0.499106763,1.479869074
-0.007675493,0.303622552,0.496960169,1.475981332
-0.008265229,0.302546116,0.495406899,1.472469622
-0.009529655,0.302162457,0.494746376,1.47179079
-0.010100475,0.301843418,0.49371303,1.469862526
-0.010475891,0.301614126,0.492753961,1.467577005
-0.009726206,0.301758164,0.493585329,1.467234397
-0.010047689,0.303426427,0.496723962,1.470300992
-0.009806564,0.302036773,0.493514875,1.465896614
-0.009564376,0.30110028,0.491645016,1.462538752
-0.009988763,0.301420624,0.491615182,1.4624146
-0.009796035,0.300225056,0.48992731,1.458105898
-0.010093397,0.299575545,0.489353411,1.456964118
-0.010836867,0.300427232,0.491607258,1.458629352
-0.010525224,0.299091943,0.489735659,1.454470477
-0.010736035,0.298291684,0.488462653,1.450921903
-0.010855704,0.297713836,0.487279813,1.447472127
-0.011324264,0.298381653,0.48725197,1.446635682
-0.011410226,0.298783475,0.487327854,1.445774788
-0.011136373,0.299035034,0.487286161,1.444333732
-0.011013298,0.297699363,0.484966044,1.440108554
-0.010392142,0.297229597,0.484256268,1.439472489
-0.009280029,0.297939613,0.485976821,1.443251297
-0.008726995,0.297349138,0.485140839,1.44032958
-0.008924556,0.296415928,0.483310594,1.435620931
-0.008537772,0.295523312,0.482418779,1.432937267
-0.009892372,0.297640607,0.484809891,1.439207078
-0.009519123,0.296096965,0.484249612,1.435752032
-0.009308223,0.294838667,0.483009639,1.432528115
-0.009114819,0.293776619,0.481904851,1.429132979
-0.008529708,0.294786447,0.484001899,1.434149451
-0.008090042,0.293922176,0.482612261,1.431193815
-0.008461259,0.301229804,0.491488006,1.450122854
-0.008421745,0.300634103,0.490447048,1.446289825
-0.00842059,0.299952935,0.489550683,1.442801907
-0.008513189,0.299772374,0.489286062,1.440661045
-0.008619976,0.300555807,0.489930504,1.440623912
-0.009397106,0.301883069,0.491520976,1.44228378
-0.009438338,0.301085032,0.490221732,1.438398231
-0.009485991,0.300197616,0.488899276,1.434727528
-0.009266531,0.300189158,0.488504699,1.432907751
-0.009096278,0.30040875,0.488296163,1.430946637
-0.009806789,0.301587141,0.488952012,1.431909857
-0.009999334,0.301647446,0.488256071,1.429639595
-0.009902922,0.300084982,0.486261091,1.42520159
-0.009779173,0.298942042,0.484828685,1.422012732
-0.009804337,0.299888805,0.487639501,1.428891482
-0.010285083,0.299131271,0.48596145,1.426277615
-0.010226005,0.29828206,0.48459784,1.422630541
-0.010278756,0.297344802,0.483121935,1.419408852
-0.010131939,0.296352945,0.481695741,1.4161018
