N-500,N-800,N-1000,N-1200
0.846671219,0.843006896,0.849788147,0.843232526
0.845176746,0.841507191,0.848452031,0.841778316
0.842806014,0.839082057,0.846144291,0.839423735
0.841459011,0.837793206,0.844791384,0.837939467
0.840748066,0.836762935,0.843750728,0.837518616
0.840555786,0.836771496,0.843698067,0.837362606
0.840652817,0.836711186,0.843563912,0.837358552
0.840775515,0.83657723,0.843407745,0.837179309
0.841397048,0.836912413,0.844127973,0.837784729
0.843319848,0.838689811,0.846104444,0.839782788
0.840809647,0.836998444,0.842740913,0.836530502
0.841492645,0.837616114,0.843576911,0.837483145
0.843315131,0.838836638,0.845094938,0.839188441
0.837937708,0.834237475,0.839054724,0.834618054
0.838464188,0.834412135,0.839374653,0.834946522
0.839016864,0.834918897,0.840909701,0.836188247
0.838872594,0.834689611,0.840663698,0.835958774
0.834239985,0.829459663,0.835792013,0.831190457
0.833351834,0.828317608,0.834363627,0.830050062
0.833181238,0.827643477,0.833832609,0.829485057
0.832698519,0.827427335,0.833327696,0.829207268
0.832511608,0.827348351,0.833124506,0.82884973
0.832221109,0.827398518,0.83321393,0.828934359
0.832123175,0.827441287,0.833248712,0.828817708
0.831822319,0.827654426,0.833076567,0.828722466
0.831924303,0.82764709,0.833137451,0.828836948
0.832255753,0.827921081,0.833421843,0.82901673
0.833718427,0.828597641,0.834251844,0.829676591
0.825456612,0.821597877,0.822960377,0.822477455
0.825541775,0.821847669,0.823250099,0.822608841
0.826997312,0.823488588,0.824984945,0.824018136
0.826609791,0.823065188,0.824390382,0.82345888
0.830991484,0.82790479,0.829778933,0.82870477
0.832302946,0.829365402,0.831127227,0.830334787
0.829223827,0.826350983,0.827685007,0.827088223
0.82827107,0.825453902,0.826584598,0.826327683
0.834271672,0.82990084,0.833390252,0.832279337
0.838209359,0.834318039,0.837335596,0.836110449
0.834881804,0.830547157,0.834248584,0.832840864
0.844240371,0.8397966,0.843943119,0.842503369
0.85022685,0.84648457,0.850247981,0.848956794
0.845649842,0.842106886,0.845959676,0.844115368
0.857291701,0.85423805,0.856843881,0.855311516
0.854984886,0.851894011,0.854504732,0.853252726
0.853024504,0.849526003,0.8524391,0.851243506
0.851887484,0.848129018,0.851262106,0.850237527
0.849635644,0.844861129,0.848525663,0.847906333
0.848451381,0.843464038,0.847220328,0.846442867
0.847421463,0.842270244,0.846456625,0.845346363
0.847259817,0.842130707,0.846297157,0.845313768
0.847754496,0.841913515,0.846251373,0.845094043
0.843645241,0.839572744,0.84232658,0.840705738
0.854478293,0.850205682,0.851184149,0.851500365
0.851559848,0.847451082,0.848602841,0.848931854
0.850672014,0.846872338,0.847677503,0.848168265
0.84776138,0.843842616,0.844805544,0.845558898
0.847594751,0.843328627,0.844357158,0.845162431
0.84857893,0.844033857,0.844962083,0.845795801
0.846785251,0.842326502,0.843303335,0.843992404
0.846322295,0.841591533,0.842941488,0.843582893
0.846660134,0.841175607,0.84261636,0.843633591
0.845715323,0.839212428,0.84115355,0.841844916
0.845289076,0.838969058,0.840718995,0.841358609
0.845475406,0.839068472,0.840683029,0.841387947
0.845519199,0.839177006,0.840643718,0.841521798
0.846068696,0.839831372,0.840798511,0.842118519
0.847202078,0.841967747,0.842266316,0.843788229
0.847419752,0.842607511,0.843090507,0.844676918
0.844850343,0.840443986,0.840931187,0.842931607
0.845720656,0.841200147,0.842080861,0.843624029
0.846586599,0.842111879,0.843051024,0.84447246
0.844790099,0.840872171,0.841411339,0.843115183
0.844341538,0.840488634,0.840770597,0.842779188
0.844021031,0.840513257,0.840719409,0.842710013
0.843914083,0.840470439,0.840687446,0.842644311
0.843851571,0.841192532,0.840478822,0.842751231
0.842319154,0.839918182,0.839367828,0.841473339
0.84147436,0.839412046,0.838742323,0.841012961
0.841482206,0.839553794,0.839088929,0.841451352
0.839834899,0.839066118,0.834886606,0.838469666
0.838614949,0.837676296,0.833527596,0.837133211
0.837703675,0.836853477,0.833055231,0.836623951
0.838005431,0.837141375,0.83320321,0.837081581
0.838976367,0.83778318,0.834041819,0.838022301
0.839929482,0.839398825,0.835994707,0.839796138
0.841815549,0.84173137,0.83879656,0.842504988
0.844568241,0.845214472,0.84256143,0.84603834
0.848266079,0.849045583,0.846798321,0.850280731
0.852433414,0.853282184,0.851536041,0.855795583
0.85637417,0.857436054,0.856142516,0.861064345
0.861160775,0.862167613,0.861803532,0.866836916
0.863807295,0.86502529,0.864909382,0.869935508
0.853565244,0.8527099,0.851648028,0.853712114
0.852949597,0.851901493,0.851025075,0.852500596
0.850692413,0.849173045,0.847584832,0.847624417
0.850550713,0.849016067,0.847430088,0.84743356
0.850132232,0.848544676,0.847021177,0.847005163
0.848694291,0.847262006,0.845208094,0.845408256
0.848798459,0.847416469,0.845485781,0.845594713
0.849505576,0.847985989,0.845891333,0.846143114
0.850302939,0.84876602,0.84674681,0.847011999
0.854615925,0.854802963,0.851953546,0.852758758
0.852305165,0.851821634,0.849753505,0.850331417
0.8570092,0.857381873,0.8547672,0.855367377
0.85327668,0.853590436,0.851592616,0.851960987
0.854176328,0.854201928,0.852293938,0.85251726
0.854641578,0.854449081,0.852859272,0.852876214
0.855766682,0.855622318,0.853915552,0.854022566
0.854911332,0.854478117,0.852859495,0.853128975
0.853285185,0.852738305,0.851046354,0.851473269
0.854097289,0.853424262,0.851588248,0.851980508
0.853664471,0.853156121,0.851270146,0.851588453
0.852995912,0.852538395,0.850564551,0.850862876
0.853658607,0.852807211,0.850714036,0.851133543
0.853646614,0.852708397,0.850572377,0.850940613
0.85375917,0.852830199,0.850586248,0.851036507
0.854108146,0.853190806,0.851110116,0.851530109
0.854197482,0.853213438,0.851218773,0.851543661
0.853536144,0.852654803,0.850479657,0.850662012
0.853791975,0.852339248,0.850956167,0.850909823
0.85472968,0.853323048,0.851879139,0.852023504
0.857777419,0.85582133,0.854126554,0.854594105
0.862297449,0.859720939,0.857576698,0.85876273
0.856670489,0.856393083,0.85447793,0.854549943
0.858570047,0.858280802,0.856492416,0.856756494
0.860452233,0.859722206,0.858248678,0.858754548
0.856949839,0.856745354,0.854633598,0.855422085
0.858618523,0.85833046,0.856048585,0.856935149
0.858290434,0.858180105,0.855625977,0.856394895
0.85992571,0.859943954,0.857631615,0.857980096
0.856510956,0.857558082,0.854336288,0.855106068
0.856076759,0.857049147,0.853853494,0.854674846
0.85669233,0.857424312,0.853835611,0.855015116
0.858154661,0.859053361,0.85518433,0.85634365
0.858631009,0.859594861,0.855864034,0.856841593
0.860792563,0.861755434,0.858390685,0.858932271
0.863353649,0.864284649,0.861045535,0.861378875
0.865813989,0.86685187,0.864087865,0.864014641
0.869533512,0.870954988,0.869274772,0.868126931
0.87488551,0.876113079,0.875338828,0.873848185
0.876127754,0.877468225,0.876817924,0.875417529
0.860844205,0.861024663,0.86102223,0.857312807
0.861224249,0.861405245,0.861261384,0.857619994
0.861052373,0.861544355,0.861101134,0.857559844
0.861678478,0.862281599,0.861856214,0.858235696
0.861321772,0.861798605,0.861168951,0.857841151
0.859702553,0.859255152,0.858128544,0.855234734
0.858985807,0.858427699,0.857164614,0.85435548
0.859368759,0.85871621,0.858283932,0.854793627
0.858679838,0.85778177,0.857310665,0.853897733
0.858584836,0.857870901,0.857600856,0.854091779
0.85830665,0.85724694,0.856943944,0.853551287
0.857907005,0.857221126,0.856949367,0.853450273
0.858120529,0.857425881,0.857242587,0.853650694
0.856386422,0.856509299,0.855817904,0.852580727
0.85576872,0.855865842,0.854928441,0.851729781
0.85584611,0.856192009,0.855333426,0.85218835
0.85707253,0.857363537,0.85682451,0.853898193
0.857280635,0.857355772,0.856927509,0.85402244
0.859183244,0.859147529,0.858497582,0.855805159
0.860932672,0.861100217,0.859824653,0.857642954
0.85264378,0.850633103,0.851963263,0.849261468
0.852369488,0.850113414,0.851377834,0.849030502
0.851874962,0.850163083,0.851106235,0.848456957
0.851713374,0.849943424,0.850849574,0.848169772
0.851663265,0.850001493,0.850924687,0.848039029
0.851378989,0.8496061,0.850840201,0.847801425
0.851418613,0.849739098,0.850458617,0.847921903
0.850932306,0.849035994,0.849622911,0.847419118
0.850961074,0.849296255,0.849706009,0.847614299
0.85059833,0.848903202,0.849524456,0.847144058
0.850673029,0.848947113,0.849485788,0.84710137
0.85119424,0.849571733,0.849630229,0.847525954
0.8515753,0.84980686,0.849843634,0.847707229
0.852369369,0.851051166,0.850959141,0.849001571
0.8540566,0.853319779,0.853243191,0.851167366
0.855095994,0.854311324,0.854245463,0.852092364
0.848989679,0.846632218,0.845843232,0.844022528
0.848719418,0.846350338,0.8454214,0.843568677
0.849249715,0.846795939,0.845485908,0.843624141
0.850500284,0.847912917,0.846460018,0.844641994
0.844832125,0.842410967,0.842128315,0.840047582
0.843363923,0.842038963,0.841690017,0.839520587
0.843416648,0.842053567,0.841529142,0.839457065
0.843410087,0.842199295,0.841581214,0.839455019
0.843899808,0.842905159,0.842029012,0.839851719
0.842445613,0.841879274,0.840954043,0.838682615
0.843062416,0.841933676,0.841273423,0.838986797
0.842846766,0.841518877,0.840855805,0.838589122
0.842595112,0.841547422,0.840892974,0.838645259
0.843739658,0.842574097,0.841889098,0.839787829
0.841665281,0.841069103,0.840304275,0.838301142
0.840763017,0.840329802,0.839455273,0.837259271
0.840935159,0.840391938,0.839353545,0.837539356
0.84070602,0.839235072,0.838671407,0.836424396
0.840170797,0.838976764,0.837797357,0.835654454
0.84029654,0.839474124,0.837818154,0.836089162
0.841271913,0.840703793,0.8386229,0.837353191
0.843008941,0.843085915,0.840013489,0.839839478
0.845517498,0.846281301,0.842271793,0.842451579
0.835348105,0.830783297,0.833528917,0.829340876
0.835123312,0.830356994,0.83272043,0.829154332
0.835444012,0.830273116,0.832836457,0.829203818
0.836501944,0.831114132,0.833356223,0.830283808
0.837330607,0.831728943,0.834222595,0.831056227
0.838847417,0.833155237,0.83589601,0.832371916
0.837053743,0.831493137,0.834039253,0.830800777
0.838233789,0.832311358,0.835266741,0.831579869
0.8393171,0.833398254,0.836295061,0.832667726
0.841008864,0.835142414,0.837868307,0.834284214
0.843986817,0.838285494,0.840818698,0.837197741
0.838998296,0.833379475,0.836381515,0.833142932
0.840638078,0.83440956,0.837527715,0.834603759
0.836057835,0.830785577,0.833595374,0.830983829
0.836043126,0.830863015,0.833628877,0.831006479
0.835929478,0.830644893,0.833440309,0.83074417
0.835755553,0.830547775,0.833317254,0.830420012
0.834942111,0.829306984,0.832270514,0.829810894
0.834604262,0.828936808,0.83200625,0.829282357
0.834571652,0.828984372,0.832109051,0.829383085
0.834330686,0.828433121,0.831886137,0.829153864
0.833739157,0.828030591,0.831103899,0.82890458
0.833790221,0.828024135,0.830918429,0.828784339
0.833819245,0.827954418,0.830417761,0.828605516
0.833919624,0.828054913,0.830403557,0.828630039
0.833742037,0.828551399,0.830940111,0.828998284
0.834828268,0.829685204,0.832467381,0.830350498
0.836729716,0.83165285,0.834641812,0.832520825
0.839500227,0.833987196,0.836991692,0.835300581
0.840199821,0.834571858,0.837626214,0.835804061
0.842785829,0.836880847,0.839533918,0.837897162
0.844251274,0.83852836,0.8408276,0.839332878
0.843783692,0.838501689,0.840609613,0.838901656
0.845752251,0.840617135,0.842424548,0.840915591
0.848720963,0.842991899,0.844676348,0.843693411
0.851915465,0.846565544,0.848208884,0.847634872
0.851931638,0.84645064,0.847803439,0.847134003
0.854159293,0.848905289,0.849992704,0.849293832
0.854005438,0.848874096,0.849476962,0.849133477
0.857045863,0.851278349,0.851666235,0.851609937
0.859588337,0.854059473,0.854184148,0.854054172
0.862268208,0.857328747,0.857313853,0.856858256
0.864471571,0.859202292,0.859439221,0.858825141
0.850193778,0.840246649,0.844280035,0.840146785
0.850156689,0.840268694,0.844326412,0.84013212
0.849153498,0.839864599,0.843490228,0.839474736
0.849431205,0.839995247,0.843566467,0.839517662
0.85028056,0.840514013,0.843810396,0.840152775
0.851575897,0.841803581,0.844795758,0.841558308
0.852883631,0.842814747,0.845880083,0.842594606
0.847325397,0.839715666,0.842159903,0.838358183
0.847724807,0.839783832,0.842552542,0.838425731
0.84758477,0.839639734,0.842113178,0.838165409
0.847192011,0.839632793,0.842048728,0.837956866
0.847499159,0.840351081,0.842547888,0.83832302
0.848773518,0.841740898,0.843934982,0.839388329
0.848733688,0.841518578,0.843450359,0.839137473
0.849495202,0.84209188,0.843828731,0.839610819
0.849424764,0.841958044,0.84371752,0.83914455
0.848046429,0.840673916,0.842507307,0.837126294
0.847566834,0.840380807,0.842265606,0.837404304
0.847875464,0.840598592,0.842618168,0.837895299
0.847399893,0.840514822,0.842299053,0.837649118
0.847986985,0.841048894,0.842751794,0.838222808
0.849218958,0.842598768,0.844274827,0.839200943
0.850814987,0.844401407,0.845755331,0.840820473
0.854021496,0.847466428,0.848905938,0.843685092
0.841955628,0.836601631,0.837287757,0.834670342
0.841939085,0.836794506,0.837429792,0.834830528
0.841271543,0.836436415,0.836975602,0.834061252
0.841228807,0.836528043,0.836966953,0.83411373
0.841509783,0.836628813,0.836972289,0.834450244
0.841266563,0.835948478,0.83670866,0.833742597
0.84123417,0.836191387,0.836843005,0.833821303
0.842253729,0.836879608,0.837399257,0.83452673
0.842014414,0.836373293,0.837216055,0.834272241
0.838187718,0.832615391,0.833548339,0.830890303
0.836521335,0.830955763,0.831461878,0.828508751
0.834703523,0.829860967,0.830109916,0.827219248
0.834130225,0.829686135,0.829823285,0.826989791
0.834138665,0.83022603,0.830126603,0.827648831
0.835137234,0.831041754,0.83108917,0.828958992
0.836964763,0.832776881,0.832578297,0.830535565
0.837287224,0.833218496,0.832938245,0.830730021
0.834067109,0.831203842,0.831190929,0.828325858
0.834410449,0.831300664,0.831291751,0.828477425
0.834437258,0.831260479,0.831244663,0.828508046
0.834946781,0.831836402,0.831682301,0.82896889
0.834597639,0.831470388,0.831112317,0.828401743
0.834167038,0.831215541,0.831075988,0.82840367
0.83390735,0.831022505,0.831093409,0.828098199
0.833750497,0.830830305,0.830801196,0.827777775
0.833601368,0.830927675,0.830971875,0.827914526
0.834253287,0.831526462,0.831608074,0.828412577
0.831924263,0.829429346,0.828993945,0.825601826
0.831479619,0.828502121,0.828109515,0.824910808
0.831576957,0.828556592,0.827999205,0.825016898
0.832956557,0.829622166,0.828457581,0.82591302
0.834887608,0.832328617,0.829880245,0.827292174
0.83562841,0.83340956,0.83067504,0.828145595
0.834637117,0.832754627,0.830204663,0.827733047
0.836625415,0.834365858,0.831218675,0.829357614
0.835155024,0.833715559,0.830767439,0.828711619
0.835457381,0.833995974,0.830980506,0.828891939
0.835488068,0.834190472,0.831038805,0.829100691
0.835850497,0.834587745,0.831601408,0.829613169
0.836737616,0.835514436,0.832243215,0.830278583
0.838462967,0.83734224,0.833939254,0.8319906
0.840503504,0.840275738,0.835965429,0.834598902
0.835224656,0.834007801,0.830215797,0.82898466
0.835961087,0.834601028,0.83067242,0.82939208
0.836381055,0.835174576,0.831146588,0.829806773
0.836745824,0.835406809,0.831574677,0.830038313
0.837767441,0.836735557,0.832956072,0.831761092
0.836977649,0.836112542,0.832068911,0.830800839
0.83486046,0.832171236,0.828138484,0.826861874
0.834074471,0.83113863,0.827443126,0.826011841
0.833202479,0.830279869,0.826990964,0.825216677
0.83294199,0.830200495,0.827121864,0.825080103
0.833222726,0.83022598,0.827502741,0.824788422
0.834054998,0.830896531,0.82833701,0.82513188
0.83479765,0.831829704,0.829183594,0.825742938
0.833183515,0.830438394,0.827157311,0.824409633
0.832878755,0.830281857,0.827150144,0.824391272
0.832631463,0.830614691,0.82716257,0.824336797
0.833924333,0.83188203,0.828217904,0.825167493
0.832200721,0.82867582,0.826739724,0.823404143
0.832314947,0.829455938,0.826733673,0.823654048
0.83148969,0.829000489,0.826359723,0.822981258
0.8314743,0.828980126,0.826453514,0.822962204
0.831407051,0.829040656,0.826458059,0.822943396
0.831307976,0.828859615,0.826213118,0.822816006
0.831315145,0.828804625,0.826168045,0.822846053
0.831601151,0.828917233,0.826329271,0.823221651
0.831261638,0.82836764,0.825949481,0.822727184
0.831395956,0.828677352,0.826227114,0.822909875
0.830432048,0.82747847,0.824562891,0.8214317
0.83022653,0.827032918,0.824145188,0.821092856
0.830689785,0.827866662,0.824570598,0.821929742
0.830109141,0.827458407,0.823993651,0.821346032
0.829546244,0.826823409,0.822893508,0.820599639
0.830041754,0.827108405,0.823400545,0.820951654
0.829498446,0.826389384,0.822234655,0.820135949
0.829458429,0.826332066,0.822087325,0.820011186
0.829583597,0.82636195,0.822139835,0.820010984
0.829595125,0.826270666,0.822101496,0.819939857
0.830430621,0.827076692,0.823892211,0.820791835
0.82859446,0.825288451,0.821669483,0.819000848
0.831201008,0.827944072,0.824300253,0.821495578
0.829753809,0.825950611,0.822631848,0.819862962
0.831574531,0.828698512,0.826076412,0.822353155
0.830434559,0.827431912,0.824837827,0.821183502
0.832899195,0.829892095,0.827559737,0.823748888
0.832914751,0.830164273,0.82788907,0.823791192
0.834142504,0.831354376,0.829019795,0.824956923
0.833291475,0.830467951,0.828084324,0.824092062
0.834012515,0.831405558,0.828991574,0.824715402
0.833636806,0.83083633,0.828445216,0.824300405
0.834687651,0.832046876,0.82979132,0.825560365
0.836031518,0.833241849,0.831214387,0.827025595
0.835824148,0.833122115,0.831052677,0.826835609
0.834011268,0.831313765,0.829664529,0.825339888
0.834245978,0.831654138,0.829977706,0.825738081
0.834620084,0.83211489,0.830179853,0.825994437
0.834412914,0.831750732,0.829958658,0.825716809
0.833735833,0.831283338,0.829559286,0.824901526
0.833751929,0.831435988,0.829524447,0.825008365
0.833787383,0.831616252,0.829659189,0.825083719
0.834244954,0.832369174,0.830376183,0.825887558
0.835456226,0.833787115,0.831493343,0.827121305
0.833968112,0.831611274,0.829338193,0.825000786
0.834403244,0.831813325,0.829698637,0.825345866
0.834617921,0.832093029,0.829715002,0.825356899
0.834204334,0.831735557,0.829521401,0.824873535
0.831963688,0.830691937,0.828164605,0.82287376
0.829953981,0.828693124,0.826783263,0.821262544
0.829847591,0.828400106,0.826607616,0.821210579
0.829593459,0.827878921,0.826185972,0.82092389
0.82925386,0.827860461,0.826264496,0.820888985
0.829417868,0.828102489,0.82642946,0.820957155
0.828736259,0.827156188,0.825739253,0.820228553
0.828778677,0.826847374,0.825531759,0.820008471
0.829232949,0.827515503,0.826450757,0.820701631
0.829425557,0.827469601,0.826408843,0.82074918
0.8300441,0.827926726,0.826804125,0.821400534
0.831026694,0.829226896,0.827811734,0.822641842
0.832168022,0.831452675,0.829220342,0.823940522
0.834088911,0.833644853,0.831178886,0.825962184
0.837757283,0.837739559,0.834183918,0.828705906
0.84086516,0.840748358,0.836621867,0.831104015
0.843852581,0.844383448,0.839421653,0.834220949
0.84556913,0.845011205,0.840280908,0.834922511
0.848412076,0.848909543,0.843138976,0.83802733
0.849684085,0.850054807,0.844298681,0.839169392
0.842401892,0.841860316,0.837264586,0.831735216
0.842105289,0.841733399,0.837237237,0.831632719
0.841328268,0.840510515,0.836788949,0.830809255
0.840856695,0.840781497,0.837306585,0.831652459
0.841011739,0.8410533,0.837722178,0.831949796
0.84202077,0.842112241,0.838947446,0.833087835
0.847328613,0.847309802,0.844734897,0.838326749
0.844079362,0.844418153,0.841203227,0.835050025
0.847722424,0.848540017,0.845269999,0.838943136
0.849092542,0.849576931,0.846475703,0.840251329
0.849854094,0.850234435,0.847442975,0.841139597
0.847767407,0.848597201,0.845740162,0.839669423
0.850849394,0.850702609,0.847980659,0.841603076
0.852246535,0.852189008,0.849273507,0.842847274
0.851354642,0.851753255,0.848774231,0.842482636
0.848608754,0.849764938,0.846489869,0.840561286
0.847235112,0.849182755,0.845548338,0.83992888
0.847203349,0.849268353,0.845507531,0.839967669
0.847440788,0.849252671,0.845057387,0.839242419
0.847227281,0.849192193,0.844991007,0.83919405
0.848143077,0.850058308,0.846036888,0.840025117
0.84849445,0.850239022,0.846143721,0.840168946
0.849520259,0.851200775,0.847312101,0.841220341
0.851691358,0.853094827,0.850140121,0.843397859
0.849681325,0.851379051,0.847827083,0.841429505
0.856003265,0.856486097,0.853291623,0.84550377
0.853737521,0.854413433,0.850893193,0.84342399
0.853458826,0.854106222,0.850581214,0.843214599
0.852503921,0.853071774,0.849597579,0.842504215
0.853934946,0.854249085,0.851156427,0.843993414
0.855141041,0.855669748,0.852465953,0.84509522
0.852687388,0.853310175,0.850584879,0.842963715
0.852237233,0.85273672,0.850050793,0.842605714
0.852043834,0.852410918,0.849700469,0.84219617
0.852027196,0.852639882,0.849881744,0.842179947
0.853099912,0.854145433,0.850840574,0.843185433
0.852729618,0.853912369,0.850390843,0.843006072
0.852573267,0.853567921,0.850071024,0.842723512
0.852112847,0.853251361,0.849698491,0.842343663
0.851200931,0.852164794,0.848502996,0.841353807
0.851064031,0.85221157,0.848417848,0.841635777
0.851487497,0.852729608,0.84895988,0.84220589
0.852686764,0.853794236,0.84987006,0.843775726
0.840639843,0.845044455,0.839325276,0.833071051
0.837970334,0.84359342,0.837085773,0.831155242
0.836632295,0.842378418,0.836063504,0.830036836
0.835984335,0.8420742,0.835499895,0.82940808
0.834729894,0.841893984,0.835669944,0.82859753
0.834809685,0.84212611,0.835894668,0.828681065
0.83593391,0.843178299,0.836989807,0.829568631
0.834462303,0.841574267,0.835596446,0.827724301
0.833986461,0.841170398,0.835126894,0.827290546
0.833917747,0.841071779,0.83487717,0.827129711
0.83343752,0.840652094,0.83483441,0.827018662
0.833352591,0.840461542,0.834715446,0.827094297
0.832993804,0.840086397,0.834492494,0.826672039
0.833150731,0.839902395,0.834422922,0.826278787
0.8334585,0.840178297,0.834860761,0.82658508
0.833637203,0.840263832,0.835031933,0.826597102
0.834457936,0.841128725,0.835889694,0.82782352
0.83557037,0.842519104,0.836784496,0.828833358
0.837422217,0.844895307,0.838557516,0.830806665
0.834124025,0.841697244,0.835623767,0.828102038
0.833380966,0.841230532,0.835023859,0.82741536
0.83172065,0.84007106,0.834200172,0.826016093
0.832076416,0.841261565,0.835588922,0.826848279
0.830523824,0.839412629,0.833714858,0.8252439
0.831270149,0.840313462,0.834363832,0.825713648
0.82983269,0.83898531,0.83279115,0.82450271
0.829990794,0.8392572,0.832990404,0.824716737
0.830124693,0.839352822,0.833291572,0.824874433
0.829745691,0.839002536,0.832811618,0.824451041
0.829268558,0.838675091,0.832473508,0.824065176
0.829366985,0.837269743,0.831691936,0.823395831
0.828523827,0.836265873,0.830862642,0.822601397
0.827515726,0.834810429,0.829684311,0.821536771
0.827503425,0.834552516,0.82958536,0.821438901
0.828232158,0.834713845,0.830245061,0.822158319
0.829664089,0.835877854,0.831572681,0.823265828
0.829827651,0.836285053,0.83169525,0.823388339
0.827724165,0.834858616,0.82988748,0.821768506
0.828189604,0.8350608,0.830137994,0.822066382
0.827665862,0.834721068,0.829834001,0.821709336
0.827895331,0.834976161,0.830233163,0.821961837
0.826318661,0.833318966,0.828771078,0.820658247
0.826256005,0.833387758,0.828894302,0.820767928
0.825704257,0.833054177,0.828816992,0.820298928
0.826075203,0.833386535,0.829180501,0.820738682
0.825942216,0.833308566,0.828986834,0.820820585
0.825204353,0.832593716,0.828518435,0.820536838
0.825266851,0.832625299,0.828537193,0.820529856
0.825318009,0.832654165,0.828594666,0.820535792
0.824843835,0.832266597,0.8280587,0.820264887
0.824907106,0.831867523,0.827800226,0.81994748
0.824364999,0.831752177,0.827605589,0.819332442
0.825713472,0.83390828,0.829882331,0.820143998
0.831933374,0.84153217,0.837093072,0.826446526
0.846698626,0.856817046,0.851246286,0.840890156
0.843672351,0.853070223,0.848022499,0.837108193
0.841556822,0.850342905,0.845585251,0.834809871
0.84290433,0.851465989,0.846597931,0.835909892
0.840144567,0.847676161,0.842790175,0.832872665
0.846815277,0.855042003,0.849386581,0.839010665
0.84656015,0.854915073,0.849320209,0.838818732
0.848457509,0.857120135,0.851786851,0.841174929
0.847775803,0.856515257,0.851384194,0.840939218
0.850187254,0.858364309,0.853652983,0.842984703
0.846570849,0.854973593,0.850552519,0.840084829
0.848510981,0.856657425,0.852221802,0.841744785
0.846708931,0.855167407,0.850546218,0.840298042
0.847438354,0.855634213,0.850925711,0.840719172
0.846808008,0.854781329,0.850003501,0.840024578
0.846675864,0.854820565,0.850006967,0.839823957
0.84625128,0.854511973,0.849626941,0.839480754
0.846167857,0.85440348,0.849588641,0.83930689
0.846547036,0.854612552,0.849730054,0.839439037
0.847527733,0.855417368,0.850518057,0.840048075
0.849061403,0.856748573,0.852108318,0.841052511
0.846109337,0.853974612,0.849258668,0.839360599
0.846429628,0.854190382,0.84950479,0.839668697
0.842987221,0.851584754,0.846161805,0.836978967
0.841734032,0.849815017,0.844100382,0.835273234
0.841477693,0.849587981,0.843925124,0.834978975
0.841004488,0.849031521,0.843341267,0.834333834
0.841043948,0.849186349,0.843359918,0.834539295
0.840500657,0.848494914,0.842539541,0.834137701
0.840299089,0.848170391,0.842368595,0.834124242
0.840823702,0.84882562,0.842727882,0.834263489
0.842014292,0.84967281,0.843711835,0.835040365
0.8439265,0.851322536,0.845469149,0.836597147
0.836679106,0.844670758,0.838778319,0.830236745
0.836290113,0.84453763,0.83820582,0.829594662
0.836359566,0.844818401,0.838465591,0.830197656
0.837715307,0.846214391,0.83961111,0.831625508
0.836530737,0.845026947,0.838596809,0.830575835
0.837865418,0.846362001,0.839570035,0.831674225
0.839415303,0.847916666,0.840939325,0.83315985
0.841283712,0.849690555,0.842662208,0.834844278
0.840543631,0.849066992,0.842089021,0.83454001
0.843367654,0.851381883,0.844525052,0.836642738
0.841657144,0.849965239,0.843240765,0.835336335
0.842920161,0.852274496,0.844849094,0.837215099
0.84412785,0.853391029,0.84620211,0.838444411
0.843180266,0.852437679,0.845458574,0.837644271
0.844456579,0.853733557,0.846381735,0.838753006
0.844864939,0.853933096,0.84675737,0.839025138
0.84341844,0.852652448,0.844731133,0.837756683
0.842942133,0.851542526,0.843858077,0.836894361
0.842757227,0.85191598,0.84370354,0.836873332
0.843088951,0.852368902,0.844459306,0.837669709
0.844033475,0.854213705,0.845579285,0.839276009
0.845158742,0.855241711,0.846519296,0.840348316
0.846809023,0.857208359,0.848387271,0.842229772
0.849819444,0.860549939,0.851169577,0.845217412
0.845961568,0.85603493,0.846378364,0.840652997
0.84723702,0.857283871,0.847623038,0.841936672
0.848292376,0.858353109,0.848479153,0.842923885
0.843015728,0.853062123,0.843269345,0.836454386
0.842543139,0.852640365,0.842913512,0.83610962
0.841477111,0.852206716,0.84153667,0.834724115
0.839437085,0.850723236,0.839982489,0.833545906
0.839566985,0.850689826,0.839992683,0.833497963
0.838211532,0.850032343,0.839091981,0.832773688
0.838190723,0.850031746,0.839209057,0.832817805
0.837555018,0.849896906,0.8381974,0.832126692
0.836470434,0.848190141,0.836683604,0.830672706
0.836914766,0.848962208,0.837414164,0.831324789
0.836260547,0.848309333,0.836352052,0.830398063
0.836659926,0.849306023,0.836746444,0.830944722
0.835289973,0.848698315,0.835717263,0.82970278
0.835232845,0.848550177,0.835714716,0.829618332
0.83545166,0.849760103,0.836256673,0.830784603
0.834529044,0.848848508,0.835362539,0.83003735
0.833195827,0.847103326,0.834023674,0.828760903
0.833038211,0.846699653,0.833767356,0.828335295
0.833507629,0.847335029,0.83444997,0.828868134
0.834131362,0.847922096,0.835235358,0.829531591
0.835830056,0.849861,0.836915946,0.831071818
0.836775072,0.851376875,0.837983469,0.832115627
0.835900773,0.849839969,0.836916427,0.831147001
0.8367267,0.850732482,0.837618099,0.831960772
0.833956166,0.847684177,0.835189807,0.829902989
0.833914276,0.847540203,0.835107037,0.829921235
0.833588045,0.846676829,0.834600136,0.829792406
0.835311318,0.848037398,0.836004796,0.831391709
0.835632086,0.848367643,0.836305373,0.831863297
0.833626995,0.846645449,0.834467206,0.829753755
0.832498153,0.846480089,0.833915718,0.829282273
